site_name,site_abbreviation,building_name,building_abbreviation,building_number,address,floors,gross_square_feet,occupied_since,building_image_urls
Main Campus,UTM,ALMETRIS DUREN RESIDENCE HALL,ADH,0347,"2624 WHITIS AVE, AUSTIN, TX 78705",9,176878.0,2007,https://utdirect.utexas.edu/apps/campus/buildings/static/information/nlogon/imgs/utbuildings/main/ADH/100474543_400.jpg; https://utdirect.utexas.edu/apps/campus/buildings/static/information/nlogon/imgs/utbuildings/main/ADH/100474667_400.jpg; https://utdirect.utexas.edu/apps/campus/buildings/static/information/nlogon/imgs/utbuildings/main/ADH/100474542_400.jpg; https://utdirect.utexas.edu/apps/campus/buildings/static/information/nlogon/imgs/utbuildings/main/ADH/100474544_400.jpg
Main Campus,UTM,ATHLETIC FIELDS PAVILION REHAB),AF1,0438,"2513 RED RIVER ST, AUSTIN, TX 78712",1,420.0,2012,https://utdirect.utexas.edu/apps/campus/buildings/static/information/nlogon/imgs/utbuildings/main/AF1/100536840_400.jpg
Main Campus,UTM,ATHLETIC FIELDS PAVILION EASTSIDE),AF2,0439,"2334 N IH 35, AUSTIN, TX 78712",1,3200.0,2012,https://utdirect.utexas.edu/apps/campus/buildings/static/information/nlogon/imgs/utbuildings/main/AF2/100536571_400.jpg; https://utdirect.utexas.edu/apps/campus/buildings/static/information/nlogon/imgs/utbuildings/main/AF2/100536849_400.jpg
Main Campus,UTM,ATHLETIC FIELDS PAVILION,AFP,0423,"2336 N IH 35, AUSTIN, TX 78712",1,4550.0,1995,https://utdirect.utexas.edu/apps/campus/buildings/static/information/nlogon/imgs/utbuildings/main/AFP/100474888_400.jpg; https://utdirect.utexas.edu/apps/campus/buildings/static/information/nlogon/imgs/utbuildings/main/AFP/100474889_400.jpg
Main Campus,UTM,ANNA HISS GYMNASIUM,AHG,0657,"2501 WICHITA ST, AUSTIN, TX 78712",4,63470.0,1930,https://utdirect.utexas.edu/apps/campus/buildings/static/information/nlogon/imgs/utbuildings/main/AHG/100474606_400.jpg; https://utdirect.utexas.edu/apps/campus/buildings/static/information/nlogon/imgs/utbuildings/main/AHG/100474612_400.jpg; https://utdirect.utexas.edu/apps/campus/buildings/static/information/nlogon/imgs/utbuildings/main/AHG/100474594_400.jpg
Main Campus,UTM,ARNO NOWOTNY BUILDING,ANB,0722,"709 E MARTIN LUTHER KING BLVD, AUSTIN, TX 78712",3,8004.0,1859,https://utdirect.utexas.edu/apps/campus/buildings/static/information/nlogon/imgs/utbuildings/main/ANB/100473824_400.jpg; https://utdirect.utexas.edu/apps/campus/buildings/static/information/nlogon/imgs/utbuildings/main/ANB/100473822_400.jpg
Main Campus,UTM,ANDREWS DORMITORY,AND,0009,"2401 WHITIS AVE, AUSTIN, TX 78705",5,41221.0,1936,https://utdirect.utexas.edu/apps/campus/buildings/static/information/nlogon/imgs/utbuildings/main/AND/100474551_400.jpg; https://utdirect.utexas.edu/apps/campus/buildings/static/information/nlogon/imgs/utbuildings/main/AND/100474586_400.jpg
Main Campus,UTM,ANIMAL RESOURCES CENTER,ARC,0135,"2701 SPEEDWAY, AUSTIN, TX 78712",6,110235.0,1977,https://utdirect.utexas.edu/apps/campus/buildings/static/information/nlogon/imgs/utbuildings/main/ARC/100474506_400.jpg; https://utdirect.utexas.edu/apps/campus/buildings/static/information/nlogon/imgs/utbuildings/main/ARC/100474509_400.jpg; https://utdirect.utexas.edu/apps/campus/buildings/static/information/nlogon/imgs/utbuildings/main/ARC/100474549_400.jpg
Main Campus,UTM,ART BUILDING AND MUSEUM,ART,0049,"2301 SAN JACINTO BLVD, AUSTIN, TX 78712",5,158853.0,1962,https://utdirect.utexas.edu/apps/campus/buildings/static/information/nlogon/imgs/utbuildings/main/ART/100474939_400.jpg; https://utdirect.utexas.edu/apps/campus/buildings/static/information/nlogon/imgs/utbuildings/main/ART/100474956_400.jpg; https://utdirect.utexas.edu/apps/campus/buildings/static/information/nlogon/imgs/utbuildings/main/ART/100474923_400.jpg; https://utdirect.utexas.edu/apps/campus/buildings/static/information/nlogon/imgs/utbuildings/main/ART/100474924_400.jpg; https://utdirect.utexas.edu/apps/campus/buildings/static/information/nlogon/imgs/utbuildings/main/ART/100474902_400.jpg
Main Campus,UTM,AEROSPACE ENGINEERING BUILDING,ASE,0983,"2617 WICHITA ST, AUSTIN, TX 78712",7,86797.0,2002,nan
Main Campus,UTM,AT&T EXECUTIVE EDUC & CONF CENTER,ATT,0027,"1900 UNIVERSITY AVE, AUSTIN, TX 78705",8,344798.0,2008,https://utdirect.utexas.edu/apps/campus/buildings/static/information/nlogon/imgs/utbuildings/main/ATT/100473538_400.jpg; https://utdirect.utexas.edu/apps/campus/buildings/static/information/nlogon/imgs/utbuildings/main/ATT/100473537_400.jpg
Main Campus,UTM,BATTS HALL,BAT,0073,"158 W 21ST ST, AUSTIN, TX 78712",5,39143.0,1951,https://utdirect.utexas.edu/apps/campus/buildings/static/information/nlogon/imgs/utbuildings/main/BAT/100473532_400.jpg; https://utdirect.utexas.edu/apps/campus/buildings/static/information/nlogon/imgs/utbuildings/main/BAT/100473857_400.jpg
Main Campus,UTM,L. THEO BELLMONT HALL,BEL,0418,"2109 SAN JACINTO BLVD, AUSTIN, TX 78712",11,404131.0,1972,https://utdirect.utexas.edu/apps/campus/buildings/static/information/nlogon/imgs/utbuildings/main/BEL/100474736_400.jpg; https://utdirect.utexas.edu/apps/campus/buildings/static/information/nlogon/imgs/utbuildings/main/BEL/100474735_400.jpg
Main Campus,UTM,BENEDICT HALL,BEN,0081,"150 W 21ST ST, AUSTIN, TX 78712",5,38580.0,1951,https://utdirect.utexas.edu/apps/campus/buildings/static/information/nlogon/imgs/utbuildings/main/BEN/100473535_400.jpg; https://utdirect.utexas.edu/apps/campus/buildings/static/information/nlogon/imgs/utbuildings/main/BEN/100473484_400.jpg; https://utdirect.utexas.edu/apps/campus/buildings/static/information/nlogon/imgs/utbuildings/main/BEN/100473481_400.jpg
Main Campus,UTM,BIOLOGICAL SCIENCES GREENHOUSES,BGH,0100,"103A W 24TH ST, AUSTIN, TX 78712",1,866.0,1975,https://utdirect.utexas.edu/apps/campus/buildings/static/information/nlogon/imgs/utbuildings/main/BGH/100473514_400.jpg
Main Campus,UTM,BRACKENRIDGE HALL DORM,BHD,0105,"207 E 21ST ST, AUSTIN, TX 78705",6,35776.0,1933,https://utdirect.utexas.edu/apps/campus/buildings/static/information/nlogon/imgs/utbuildings/main/BHD/100474743_400.jpg; https://utdirect.utexas.edu/apps/campus/buildings/static/information/nlogon/imgs/utbuildings/main/BHD/100474745_400.jpg; https://utdirect.utexas.edu/apps/campus/buildings/static/information/nlogon/imgs/utbuildings/main/BHD/100474746_400.jpg
Main Campus,UTM,BIOLOGICAL LABORATORIES,BIO,0089,"205 W 24TH ST, AUSTIN, TX 78712",7,69905.0,1924,https://utdirect.utexas.edu/apps/campus/buildings/static/information/nlogon/imgs/utbuildings/main/BIO/100473509_400.jpg; https://utdirect.utexas.edu/apps/campus/buildings/static/information/nlogon/imgs/utbuildings/main/BIO/100474529_400.jpg; https://utdirect.utexas.edu/apps/campus/buildings/static/information/nlogon/imgs/utbuildings/main/BIO/100473507_400.jpg
Main Campus,UTM,BLANTON DORMITORY,BLD,0098,"2500 UNIVERSITY AVE, AUSTIN, TX 78705",7,69754.0,1955,https://utdirect.utexas.edu/apps/campus/buildings/static/information/nlogon/imgs/utbuildings/main/BLD/100474584_400.jpg; https://utdirect.utexas.edu/apps/campus/buildings/static/information/nlogon/imgs/utbuildings/main/BLD/100474587_400.jpg; https://utdirect.utexas.edu/apps/campus/buildings/static/information/nlogon/imgs/utbuildings/main/BLD/100474583_400.jpg
Main Campus,UTM,JACK S. BLANTON MUSEUM OF ART,BMA,0114,"108 E MARTIN LUTHER KING BLVD, AUSTIN, TX 78712",5,135359.0,2006,https://utdirect.utexas.edu/apps/campus/buildings/static/information/nlogon/imgs/utbuildings/main/BMA/100474760_400.jpg; https://utdirect.utexas.edu/apps/campus/buildings/static/information/nlogon/imgs/utbuildings/main/BMA/100473542_400.jpg; https://utdirect.utexas.edu/apps/campus/buildings/static/information/nlogon/imgs/utbuildings/main/BMA/100474758_400.jpg; https://utdirect.utexas.edu/apps/campus/buildings/static/information/nlogon/imgs/utbuildings/main/BMA/100473541_400.jpg; https://utdirect.utexas.edu/apps/campus/buildings/static/information/nlogon/imgs/utbuildings/main/BMA/100474759_400.jpg
Main Campus,UTM,BELO CENTER FOR NEW MEDIA,BMC,0185,"300 W DEAN KEETON ST, AUSTIN, TX 78712",8,126077.0,2009,https://utdirect.utexas.edu/apps/campus/buildings/static/information/nlogon/imgs/utbuildings/main/BMC/100503886_400.jpg; https://utdirect.utexas.edu/apps/campus/buildings/static/information/nlogon/imgs/utbuildings/main/BMC/100503887_400.jpg
Main Campus,UTM,BIOMEDICAL ENGINEERING BUILDING,BME,0136,"107 W DEAN KEETON ST, AUSTIN, TX 78712",10,202937.0,2008,https://utdirect.utexas.edu/apps/campus/buildings/static/information/nlogon/imgs/utbuildings/main/BME/100474589_400.jpg; https://utdirect.utexas.edu/apps/campus/buildings/static/information/nlogon/imgs/utbuildings/main/BME/100474677_400.jpg; https://utdirect.utexas.edu/apps/campus/buildings/static/information/nlogon/imgs/utbuildings/main/BME/100474523_400.jpg; https://utdirect.utexas.edu/apps/campus/buildings/static/information/nlogon/imgs/utbuildings/main/BME/100474591_400.jpg; https://utdirect.utexas.edu/apps/campus/buildings/static/information/nlogon/imgs/utbuildings/main/BME/100474678_400.jpg
Main Campus,UTM,BLANTON MUSEUM ELLSWORTH KELLY,BMK,0117,"100 E MARTIN LUTHER KING BLVD, AUSTIN, TX 78712",2,5555.0,2016,https://utdirect.utexas.edu/apps/campus/buildings/static/information/nlogon/imgs/utbuildings/main/BMK/100544857_400.jpg; https://utdirect.utexas.edu/apps/campus/buildings/static/information/nlogon/imgs/utbuildings/main/BMK/100544856_400.jpg; https://utdirect.utexas.edu/apps/campus/buildings/static/information/nlogon/imgs/utbuildings/main/BMK/100544855_400.jpg
Main Campus,UTM,BLANTON MUSEUM SMITH BUILDING,BMS,0115,"104 W MARTIN LUTHER KING BLVD, AUSTIN, TX 78712",5,59511.0,2008,nan
Main Campus,UTM,BIOLOGICAL GREENHOUSE,BOT,0097,"205A W 24TH ST, AUSTIN, TX 78712",2,3705.0,1926,https://utdirect.utexas.edu/apps/campus/buildings/static/information/nlogon/imgs/utbuildings/main/BOT/100473506_400.jpg; https://utdirect.utexas.edu/apps/campus/buildings/static/information/nlogon/imgs/utbuildings/main/BOT/100473518_400.jpg
Main Campus,UTM,BERNARD AND AUDRE RAPOPORT BUILDING,BRB,0457,"2225 SPEEDWAY, AUSTIN, TX 78712",5,50894.0,1941,https://utdirect.utexas.edu/apps/campus/buildings/static/information/nlogon/imgs/utbuildings/main/BRB/100474708_400.jpg; https://utdirect.utexas.edu/apps/campus/buildings/static/information/nlogon/imgs/utbuildings/main/BRB/100473548_400.jpg; https://utdirect.utexas.edu/apps/campus/buildings/static/information/nlogon/imgs/utbuildings/main/BRB/100473549_400.jpg
Main Campus,UTM,BRAZOS GARAGE,BRG,0600,"210 E MARTIN LUTHER KING BLVD, AUSTIN, TX 78712",8,481999.0,1997,https://utdirect.utexas.edu/apps/campus/buildings/static/information/nlogon/imgs/utbuildings/main/BRG/100474757_400.jpg; https://utdirect.utexas.edu/apps/campus/buildings/static/information/nlogon/imgs/utbuildings/main/BRG/100474753_400.jpg
Main Campus,UTM,BASKETBALL SUPPORT BLDG REC SPORT),BSB,0145,"301 JESTER CIR, AUSTIN, TX 78705",1,200.0,2000,https://utdirect.utexas.edu/apps/campus/buildings/static/information/nlogon/imgs/utbuildings/main/BSB/100474751_400.jpg
Main Campus,UTM,BATTLE HALL,BTL,0065,"302 INNER CAMPUS DR, AUSTIN, TX 78712",7,46348.0,1911,https://utdirect.utexas.edu/apps/campus/buildings/static/information/nlogon/imgs/utbuildings/main/BTL/100473501_400.jpg
Main Campus,UTM,BURDINE HALL,BUR,0099,"2505 UNIVERSITY AVE, AUSTIN, TX 78712",8,101502.0,1970,https://utdirect.utexas.edu/apps/campus/buildings/static/information/nlogon/imgs/utbuildings/main/BUR/100474593_400.jpg; https://utdirect.utexas.edu/apps/campus/buildings/static/information/nlogon/imgs/utbuildings/main/BUR/100474617_400.jpg; https://utdirect.utexas.edu/apps/campus/buildings/static/information/nlogon/imgs/utbuildings/main/BUR/100474616_400.jpg
Main Campus,UTM,2616 WICHITA BRIDGEWAY),BWY,0435,"2616 WICHITA ST, AUSTIN, TX 78712",3,12036.0,1968,https://utdirect.utexas.edu/apps/campus/buildings/static/information/nlogon/imgs/utbuildings/main/BWY/100474514_400.jpg; https://utdirect.utexas.edu/apps/campus/buildings/static/information/nlogon/imgs/utbuildings/main/BWY/100474564_400.jpg
Main Campus,UTM,CALHOUN HALL,CAL,0954,"204 W 21ST ST, AUSTIN, TX 78712",7,55077.0,1967,https://utdirect.utexas.edu/apps/campus/buildings/static/information/nlogon/imgs/utbuildings/main/CAL/100473855_400.jpg
Main Campus,UTM,COLLEGE OF BUSINESS ADMINISTRATION,CBA,0107,"2110 SPEEDWAY, AUSTIN, TX 78712",10,245705.0,1962,https://utdirect.utexas.edu/apps/campus/buildings/static/information/nlogon/imgs/utbuildings/main/CBA/100473475_400.jpg; https://utdirect.utexas.edu/apps/campus/buildings/static/information/nlogon/imgs/utbuildings/main/CBA/100473476_400.jpg; https://utdirect.utexas.edu/apps/campus/buildings/static/information/nlogon/imgs/utbuildings/main/CBA/100473478_400.jpg; https://utdirect.utexas.edu/apps/campus/buildings/static/information/nlogon/imgs/utbuildings/main/CBA/100473530_400.jpg
Main Campus,UTM,CONFERENCE CENTER GARAGE,CCG,0028,"205 W 20TH ST, AUSTIN, TX 78705",4,184868.0,2008,nan
Main Campus,UTM,CONNALLY CENTER FOR JUSTICE,CCJ,0603,"2500 TRINITY ST, AUSTIN, TX 78705",4,37775.0,2000,https://utdirect.utexas.edu/apps/campus/buildings/static/information/nlogon/imgs/utbuildings/main/CCJ/100474922_400.jpg; https://utdirect.utexas.edu/apps/campus/buildings/static/information/nlogon/imgs/utbuildings/main/CCJ/100474928_400.jpg
Main Campus,UTM,COMAL CHILD DEVELOPMENT CTR ANNEX,CDA,0167,"2209 COMAL ST, AUSTIN, TX 78722",1,1054.0,1996,https://utdirect.utexas.edu/apps/campus/buildings/static/information/nlogon/imgs/utbuildings/main/CDA/100473806_400.jpg
Main Campus,UTM,COLLECTIONS DEPOSIT LIBRARY,CDL,0162,"1810 RED RIVER ST, AUSTIN, TX 78712",6,64749.0,1968,https://utdirect.utexas.edu/apps/campus/buildings/static/information/nlogon/imgs/utbuildings/main/CDL/100473834_400.jpg; https://utdirect.utexas.edu/apps/campus/buildings/static/information/nlogon/imgs/utbuildings/main/CDL/100473836_400.jpg
Main Campus,UTM,CONTINUING ENGINEERING EDUCATION,CEE,0986,"2613 SPEEDWAY, AUSTIN, TX 78712",2,4448.0,1967,https://utdirect.utexas.edu/apps/campus/buildings/static/information/nlogon/imgs/utbuildings/main/CEE/100474581_400.jpg; https://utdirect.utexas.edu/apps/campus/buildings/static/information/nlogon/imgs/utbuildings/main/CEE/100474571_400.jpg
Main Campus,UTM,CAVEN CLARK FIELD SUPPORT BUILDING,CLK,0452,"307 E 21ST ST, AUSTIN, TX 78712",1,1593.0,2011,https://utdirect.utexas.edu/apps/campus/buildings/static/information/nlogon/imgs/utbuildings/main/CLK/100536577_400.jpg
Main Campus,UTM,JESSE H. JONES COMM. CTR. BLDG. A),CMA,0180,"2504 A WHITIS AVE, AUSTIN, TX 78712",9,111623.0,1973,https://utdirect.utexas.edu/apps/campus/buildings/static/information/nlogon/imgs/utbuildings/main/CMA/100474537_400.jpg; https://utdirect.utexas.edu/apps/campus/buildings/static/information/nlogon/imgs/utbuildings/main/CMA/100474525_400.jpg; https://utdirect.utexas.edu/apps/campus/buildings/static/information/nlogon/imgs/utbuildings/main/CMA/100474570_400.jpg; https://utdirect.utexas.edu/apps/campus/buildings/static/information/nlogon/imgs/utbuildings/main/CMA/100474578_400.jpg
Main Campus,UTM,JESSE H. JONES COMM. CTR. BLDG. B),CMB,0182,"2504 B WHITIS AVE, AUSTIN, TX 78712",10,125169.0,1973,https://utdirect.utexas.edu/apps/campus/buildings/static/information/nlogon/imgs/utbuildings/main/CMB/100474554_400.jpg
Main Campus,UTM,COMAL ST. CHILD DEVELOPMENT CENTER,CML,0168,"2205 COMAL ST, AUSTIN, TX 78722",1,14177.0,2005,https://utdirect.utexas.edu/apps/campus/buildings/static/information/nlogon/imgs/utbuildings/main/CML/100473805_400.jpg; https://utdirect.utexas.edu/apps/campus/buildings/static/information/nlogon/imgs/utbuildings/main/CML/100473800_400.jpg
Main Campus,UTM,COMPUTATION CENTER,COM,0178,"124 INNER CAMPUS DR, AUSTIN, TX 78712",1,14561.0,1961,https://utdirect.utexas.edu/apps/campus/buildings/static/information/nlogon/imgs/utbuildings/main/COM/100473525_400.jpg; https://utdirect.utexas.edu/apps/campus/buildings/static/information/nlogon/imgs/utbuildings/main/COM/100473528_400.jpg
Main Campus,UTM,COMPACTOR BUILDING,CPB,0630,"2621 SPEEDWAY, AUSTIN, TX 78712",1,889.0,1982,https://utdirect.utexas.edu/apps/campus/buildings/static/information/nlogon/imgs/utbuildings/main/CPB/100474580_400.jpg; https://utdirect.utexas.edu/apps/campus/buildings/static/information/nlogon/imgs/utbuildings/main/CPB/100474533_400.jpg
Main Campus,UTM,CPC FIELD STAFF OFFICE,CPC,9700,"1500 E MARTIN LUTHER KING, AUSTIN, TX 78722",1,2160.0,2005,nan
Main Campus,UTM,CHEMICAL AND PETROLEUM ENGINEERING,CPE,0231,"200 E DEAN KEETON ST, AUSTIN, TX 78712",7,225567.0,1986,https://utdirect.utexas.edu/apps/campus/buildings/static/information/nlogon/imgs/utbuildings/main/CPE/100474600_400.jpg; https://utdirect.utexas.edu/apps/campus/buildings/static/information/nlogon/imgs/utbuildings/main/CPE/100474679_400.jpg; https://utdirect.utexas.edu/apps/campus/buildings/static/information/nlogon/imgs/utbuildings/main/CPE/100474541_400.jpg; https://utdirect.utexas.edu/apps/campus/buildings/static/information/nlogon/imgs/utbuildings/main/CPE/100474582_400.jpg
Main Campus,UTM,COMPUTATIONAL RESOURCE BUILDING,CRB,0160,"2200 COMAL ST, AUSTIN, TX 78722",2,29961.0,1973,https://utdirect.utexas.edu/apps/campus/buildings/static/information/nlogon/imgs/utbuildings/main/CRB/100473809_400.jpg; https://utdirect.utexas.edu/apps/campus/buildings/static/information/nlogon/imgs/utbuildings/main/CRB/100473802_400.jpg
Main Campus,UTM,CAROTHERS DORMITORY,CRD,0129,"2501 WHITIS AVE, AUSTIN, TX 78705",4,39649.0,1937,https://utdirect.utexas.edu/apps/campus/buildings/static/information/nlogon/imgs/utbuildings/main/CRD/100474555_400.jpg; https://utdirect.utexas.edu/apps/campus/buildings/static/information/nlogon/imgs/utbuildings/main/CRD/100474535_400.jpg; https://utdirect.utexas.edu/apps/campus/buildings/static/information/nlogon/imgs/utbuildings/main/CRD/100474569_400.jpg; https://utdirect.utexas.edu/apps/campus/buildings/static/information/nlogon/imgs/utbuildings/main/CRD/100474558_400.jpg
Main Campus,UTM,CREEKSIDE RESIDENCE HALL,CRH,0562,"2501 SAN JACINTO BLVD, AUSTIN, TX 78705",3,39649.0,1955,https://utdirect.utexas.edu/apps/campus/buildings/static/information/nlogon/imgs/utbuildings/main/CRH/100474926_400.jpg; https://utdirect.utexas.edu/apps/campus/buildings/static/information/nlogon/imgs/utbuildings/main/CRH/100474894_400.jpg
Main Campus,UTM,CENTRAL CHILLING STATION NO. 3,CS3,0138,"1910 SAN JACINTO BLVD, AUSTIN, TX 78712",2,16579.0,1970,https://utdirect.utexas.edu/apps/campus/buildings/static/information/nlogon/imgs/utbuildings/main/CS3/100474764_400.jpg; https://utdirect.utexas.edu/apps/campus/buildings/static/information/nlogon/imgs/utbuildings/main/CS3/100474752_400.jpg
Main Campus,UTM,CENTRAL CHILLING STATION NO. 4,CS4,0140,"707 E DEAN KEETON ST, AUSTIN, TX 78705",2,16430.0,1971,https://utdirect.utexas.edu/apps/campus/buildings/static/information/nlogon/imgs/utbuildings/main/CS4/100474900_400.jpg; https://utdirect.utexas.edu/apps/campus/buildings/static/information/nlogon/imgs/utbuildings/main/CS4/100474941_400.jpg
Main Campus,UTM,CENTRAL CHILLING STATION NO. 5,CS5,0141,"2610 SAN JACINTO BLVD, AUSTIN, TX 78712",2,28237.0,1986,https://utdirect.utexas.edu/apps/campus/buildings/static/information/nlogon/imgs/utbuildings/main/CS5/100474565_400.jpg
Main Campus,UTM,CENTRAL CHILLING STATION NO. 6,CS6,0142,"217 E 24TH ST, AUSTIN, TX 78712",5,36316.0,2009,https://utdirect.utexas.edu/apps/campus/buildings/static/information/nlogon/imgs/utbuildings/main/CS6/100474731_400.jpg; https://utdirect.utexas.edu/apps/campus/buildings/static/information/nlogon/imgs/utbuildings/main/CS6/100474730_400.jpg; https://utdirect.utexas.edu/apps/campus/buildings/static/information/nlogon/imgs/utbuildings/main/CS6/100474719_400.jpg
Main Campus,UTM,CENTRAL CHILLING STATION NO. 7,CS7,0143,"1914 RED RIVER ST, AUSTIN, TX 78712",4,59629.0,2014,nan
Main Campus,UTM,CAROTHERS DORM SUBSTATION,CSS,0608,"2501 WHITIS AVE, AUSTIN, TX 78705",1,150.0,2011,https://utdirect.utexas.edu/apps/campus/buildings/static/information/nlogon/imgs/utbuildings/main/CSS/100536572_400.jpg; https://utdirect.utexas.edu/apps/campus/buildings/static/information/nlogon/imgs/utbuildings/main/CSS/100536573_400.jpg
Main Campus,UTM,COOLING TOWER 1,CT1,0487,"307 E 24TH ST, AUSTIN, TX 78712",2,1587.0,2009,https://utdirect.utexas.edu/apps/campus/buildings/static/information/nlogon/imgs/utbuildings/main/CT1/100474723_400.jpg; https://utdirect.utexas.edu/apps/campus/buildings/static/information/nlogon/imgs/utbuildings/main/CT1/100474724_400.jpg
Main Campus,UTM,UTM COOLING TOWER 2,CT2,0486,"325 E 24TH ST, AUSTIN, TX 78712",1,1.0,2017,nan
Main Campus,UTM,UTM COOLING TOWER 7,CT7,0144,"1914 RED RIVER ST, AUSTIN, TX 78712",1,1.0,2014,https://utdirect.utexas.edu/apps/campus/buildings/static/information/nlogon/imgs/utbuildings/main/CT7/100474728_400.jpg
Main Campus,UTM,DENTON A. COOLEY PAVILION,DCP,0451,"1701 RED RIVER ST, AUSTIN, TX 78712",3,44564.0,2003,https://utdirect.utexas.edu/apps/campus/buildings/static/information/nlogon/imgs/utbuildings/main/DCP/100473828_400.jpg; https://utdirect.utexas.edu/apps/campus/buildings/static/information/nlogon/imgs/utbuildings/main/DCP/100473826_400.jpg
Main Campus,UTM,DEVELOPMENT OFFICE BUILDING,DEV,9008,"2901 N IH 35 SVRD NB, AUSTIN, TX 78722",5,43672.0,1988,https://utdirect.utexas.edu/apps/campus/buildings/static/information/nlogon/imgs/utbuildings/main/DEV/100473798_400.jpg
Main Campus,UTM,E. WILLIAM DOTY FINE ARTS BUILDING,DFA,0130,"2301 TRINITY ST, AUSTIN, TX 78712",5,91286.0,1979,https://utdirect.utexas.edu/apps/campus/buildings/static/information/nlogon/imgs/utbuildings/main/DFA/100474899_400.jpg; https://utdirect.utexas.edu/apps/campus/buildings/static/information/nlogon/imgs/utbuildings/main/DFA/100474938_400.jpg; https://utdirect.utexas.edu/apps/campus/buildings/static/information/nlogon/imgs/utbuildings/main/DFA/100474921_400.jpg
Main Campus,UTM,UFCU DISCH-FALK FIELD,DFF,9822,"1300 E MARTIN LUTHER KING BLVD, AUSTIN, TX 78722",3,103173.0,1975,https://utdirect.utexas.edu/apps/campus/buildings/static/information/nlogon/imgs/utbuildings/main/DFF/100474508_400.jpg; https://utdirect.utexas.edu/apps/campus/buildings/static/information/nlogon/imgs/utbuildings/main/DFF/100473813_400.jpg; https://utdirect.utexas.edu/apps/campus/buildings/static/information/nlogon/imgs/utbuildings/main/DFF/100473814_400.jpg
Main Campus,UTM,DELL PEDIATRIC RESEARCH INSTITUTE,DPI,3355,"1400 BARBARA JORDAN BLVD, AUSTIN, TX 78723",4,147592.0,2009,https://utdirect.utexas.edu/apps/campus/buildings/static/information/nlogon/imgs/utbuildings/main/DPI/100535787_400.jpg
Main Campus,UTM,DINOSAUR TRACKWAY BLDG.,DTB,0594,"2402 TRINITY ST, AUSTIN, TX 78705",1,349.0,1980,https://utdirect.utexas.edu/apps/campus/buildings/static/information/nlogon/imgs/utbuildings/main/DTB/100474912_400.jpg
Main Campus,UTM,EQUIPMENT STOREHOUSE # 10,E10,0690,"205 W 24TH ST, AUSTIN, TX 78712",1,49.0,1980,https://utdirect.utexas.edu/apps/campus/buildings/static/information/nlogon/imgs/utbuildings/main/E10/100541613_400.jpg
Main Campus,UTM,EQUIPMENT STOREHOUSE # 11,E11,0691,"2405 ROBERT DEDMAN DR, AUSTIN, TX 78712",1,122.0,1980,https://utdirect.utexas.edu/apps/campus/buildings/static/information/nlogon/imgs/utbuildings/main/E11/100541606_400.jpg
Main Campus,UTM,EQUIPMENT STOREHOUSE # 12,E12,0692,"205 W 24TH ST, AUSTIN, TX 78712",1,88.0,1980,https://utdirect.utexas.edu/apps/campus/buildings/static/information/nlogon/imgs/utbuildings/main/E12/100541614_400.jpg
Main Campus,UTM,EQUIPMENT STOREHOUSE # 13,E13,0693,"1925 SAN JACINTO BLVD, AUSTIN, TX 78712",1,62.0,1980,https://utdirect.utexas.edu/apps/campus/buildings/static/information/nlogon/imgs/utbuildings/main/E13/100541605_400.jpg
Main Campus,UTM,EQUIPMENT STOREHOUSE # 15,E15,0695,"1925 SAN JACINTO BLVD, AUSTIN, TX 78712",1,764.0,1980,https://utdirect.utexas.edu/apps/campus/buildings/static/information/nlogon/imgs/utbuildings/main/E15/100541607_400.jpg; https://utdirect.utexas.edu/apps/campus/buildings/static/information/nlogon/imgs/utbuildings/main/E15/100541603_400.jpg
Main Campus,UTM,EQUIPMENT STOREHOUSE # 23,E23,E023,"305 E 24TH ST, AUSTIN, TX 78712",1,243.0,1955,https://utdirect.utexas.edu/apps/campus/buildings/static/information/nlogon/imgs/utbuildings/main/E23/100541608_400.jpg
Main Campus,UTM,EQUIPMENT STOREHOUSE # 24,E24,E024,"2412 TRINITY ST, AUSTIN, TX 78712",1,241.0,2005,https://utdirect.utexas.edu/apps/campus/buildings/static/information/nlogon/imgs/utbuildings/main/E24/100541612_400.jpg
Main Campus,UTM,EQUIPMENT STOREHOUSE # 25,E25,E025,"1301 E DEAN KEETON ST, AUSTIN, TX 78722",1,201.0,2015,https://utdirect.utexas.edu/apps/campus/buildings/static/information/nlogon/imgs/utbuildings/main/E25/100536848_400.jpg
Main Campus,UTM,EQUIPMENT STOREHOUSE #26,E26,0563,"2920 SAN JACINTO BLVD, AUSTIN, TX 78705",1,3165.0,1982,nan
Main Campus,UTM,EAST CAMPUS GARAGE,ECG,9820,"1200 E MARTIN LUTHER KING BLVD, AUSTIN, TX 78722",9,737877.0,2017,nan
Main Campus,UTM,ERNEST COCKRELL JR. HALL,ECJ,0227,"301 E DEAN KEETON ST, AUSTIN, TX 78712",14,239152.0,1974,https://utdirect.utexas.edu/apps/campus/buildings/static/information/nlogon/imgs/utbuildings/main/ECJ/100474615_400.jpg; https://utdirect.utexas.edu/apps/campus/buildings/static/information/nlogon/imgs/utbuildings/main/ECJ/100474687_400.jpg; https://utdirect.utexas.edu/apps/campus/buildings/static/information/nlogon/imgs/utbuildings/main/ECJ/100474561_400.jpg
